Año:,Clase de accidente:,Tipo de accidente:,Provincia:,Cantón:,Distrito:,Ruta:,X_WGS84,Y_WGS84
2014,Con muertos o graves,Colisión con motocicleta,Puntarenas,Corredores,Laurel,238,-82.94610,8.43792
2014,Solo heridos leves,Salió de la vía,Puntarenas,Corredores,Canoas,2,-82.83916,8.53473
2014,Solo heridos leves,Caída de algún ocupante,Puntarenas,Corredores,Laurel,238,-82.90988,8.44527
2014,Solo heridos leves,Colisión entre vehículos,Puntarenas,Corredores,Canoas,2,-82.85210,8.54146
2014,Solo heridos leves,Colisión entre vehículos,Puntarenas,Corredores,Laurel,238,-82.91762,8.43805
2014,Solo heridos leves,Salió de la vía,Puntarenas,Corredores,Canoas,238,-82.83376,8.51421
2014,Con muertos o graves,Colisión con motocicleta,Puntarenas,Corredores,Corredor,2,-82.94394,8.64428
2014,Solo heridos leves,Atropello a persona,Puntarenas,Corredores,Canoas,238,-82.83381,8.51435
2014,Solo heridos leves,Colisión con motocicleta,Puntarenas,Golfito,Golfito,14,-83.16194,8.63368
2014,Solo heridos leves,Atropello animal,San José,San José,Mata Redonda,Cantonal,-84.10444,9.92949
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,Cantonal,-84.08030,9.92984
2014,Con muertos o graves,Colisión con motocicleta,San José,Alajuelita,Concepción,Cantonal,-84.09122,9.89147
2014,Solo heridos leves,Vuelco,San José,San José,Catedral,2,-84.07021,9.93218
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Merced,Cantonal,-84.08477,9.93860
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Merced,Cantonal,-84.08900,9.93767
2014,Solo heridos leves,Colisión con bicicleta,San José,San José,Merced,Cantonal,-84.07852,9.94075
2014,Solo heridos leves,Atropello a persona,San José,San José,Catedral,2,-84.07570,9.93270
2014,Solo heridos leves,Atropello a persona,San José,San José,Hospital,2,-84.08490,9.93424
2014,Solo heridos leves,Atropello a persona,San José,San José,Merced,Cantonal,-84.07912,9.93845
2014,Solo heridos leves,Colisión entre vehículos,Guanacaste,La Cruz,Santa Cecilia,4,-85.43099,11.06691
2014,Solo heridos leves,Colisión entre vehículos,Guanacaste,Liberia,Liberia,1,-85.39866,10.57398
2014,Con muertos o graves,Salió de la vía,Guanacaste,La Cruz,Garita,Cantonal,-85.55870,11.06805
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,La Cruz,Garita,Cantonal,-85.55437,11.07086
2014,Solo heridos leves,Atropello animal,Guanacaste,La Cruz,La Cruz,1,-85.61836,11.20185
2014,Solo heridos leves,Salió de la vía,Guanacaste,La Cruz,Garita,4,-85.46772,11.04926
2014,Solo heridos leves,Colisión con bicicleta,Guanacaste,Liberia,Liberia,Cantonal,-85.43886,10.64537
2014,Con muertos o graves,Colisión con motocicleta,Guanacaste,Liberia,Liberia,Cantonal,-85.44370,10.64204
2014,Con muertos o graves,Colisión con bicicleta,Guanacaste,Liberia,Liberia,1,-85.46218,10.64923
2014,Solo heridos leves,Salió de la vía,Guanacaste,Liberia,Cañas Dulces,1,-85.50764,10.71495
2014,Solo heridos leves,Atropello animal,Guanacaste,Liberia,Liberia,1,-85.42277,10.59476
2014,Con muertos o graves,Atropello a persona,Guanacaste,La Cruz,La Cruz,1,-85.61702,11.17127
2014,Con muertos o graves,Vuelco,Guanacaste,Liberia,Liberia,Cantonal,-85.43182,10.63916
2014,Solo heridos leves,Colisión con bicicleta,Guanacaste,Liberia,Curubandé,1,-85.46980,10.66000
2014,Solo heridos leves,Colisión con bicicleta,Guanacaste,Liberia,Liberia,21,-85.45244,10.62208
2014,Solo heridos leves,Atropello a persona,Guanacaste,La Cruz,La Cruz,Cantonal,-85.61218,11.21107
2014,Solo heridos leves,Colisión con objeto fijo,Guanacaste,Liberia,Curubandé,1,-85.46473,10.65187
2014,Con muertos o graves,Colisión entre vehículos,Guanacaste,La Cruz,La Cruz,1,-85.62922,11.07062
2014,Solo heridos leves,Colisión entre vehículos,Guanacaste,La Cruz,La Cruz,1,-85.62099,10.96974
2014,Solo heridos leves,Salió de la vía,Guanacaste,La Cruz,Santa Elena,937,-85.71146,10.92053
2014,Solo heridos leves,Salió de la vía,Puntarenas,Corredores,Corredor,237,-82.94493,8.66711
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Merced,Cantonal,-84.09676,9.93878
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Mata Redonda,27,-84.10470,9.93297
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Mata Redonda,Cantonal,-84.11006,9.93448
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Hospital,Cantonal,-84.09098,9.93441
2014,Solo heridos leves,Atropello a persona,San José,San José,Mata Redonda,27,-84.10163,9.93253
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,2,-84.08991,9.93511
2014,Solo heridos leves,Atropello a persona,San José,San José,Hospital,Cantonal,-84.08007,9.93393
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Catedral,Cantonal,-84.07434,9.92598
2014,Solo heridos leves,Atropello a persona,San José,San José,Mata Redonda,1,-84.09861,9.93809
2014,Solo heridos leves,Atropello a persona,San José,Curridabat,Tirrases,Cantonal,-84.03999,9.90519
2014,Solo heridos leves,Atropello a persona,San José,San José,Hospital,2,-84.09402,9.93507
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,Cantonal,-84.08365,9.92575
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Catedral,175,-84.07506,9.92234
2014,Solo heridos leves,Atropello a persona,San José,San José,Hospital,Cantonal,-84.08454,9.92426
2014,Con muertos o graves,Atropello a persona,San José,San José,Pavas,Cantonal,-84.15532,9.95739
2014,Solo heridos leves,Atropello a persona,San José,San José,Merced,Cantonal,-84.08973,9.94122
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Catedral,Cantonal,-84.07146,9.92429
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Hospital,Cantonal,-84.09635,9.93467
2014,Solo heridos leves,Atropello a persona,San José,San José,Merced,Cantonal,-84.08687,9.94066
2014,Solo heridos leves,Atropello a persona,San José,San José,Catedral,2,-84.07352,9.93244
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Hospital,2,-84.09205,9.93521
2014,Solo heridos leves,Otros,San José,Desamparados,Desamparados,213,-84.07424,9.90260
2014,Solo heridos leves,Atropello a persona,San José,San José,Catedral,2,-84.07150,9.93219
2014,Solo heridos leves,Atropello a persona,San José,San José,Merced,1,-84.09794,9.93790
2014,Solo heridos leves,Atropello a persona,San José,San José,Merced,Cantonal,-84.09051,9.93606
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Catedral,Cantonal,-84.07228,9.92935
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Merced,Cantonal,-84.08777,9.94160
2014,Solo heridos leves,Atropello a persona,San José,San José,Merced,Cantonal,-84.08631,9.94322
2014,Con muertos o graves,Atropello a persona,San José,San José,Catedral,215,-84.07025,9.92219
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Merced,Cantonal,-84.08477,9.93867
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,Cantonal,-84.09420,9.93169
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Merced,Cantonal,-84.09442,9.93643
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,214,-84.08224,9.92094
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Merced,Cantonal,-84.08825,9.93634
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Mata Redonda,177,-84.10334,9.93178
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Catedral,Cantonal,-84.06783,9.92814
2014,Solo heridos leves,Atropello a persona,San José,San José,Carmen,218,-84.06719,9.93587
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Merced,Cantonal,-84.09688,9.93817
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,2,-84.08900,9.93490
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Merced,108,-84.08404,9.94377
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Catedral,Cantonal,-84.07860,9.92844
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Merced,Cantonal,-84.08304,9.94232
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Carmen,Cantonal,-84.07624,9.93559
2014,Solo heridos leves,Atropello a persona,San José,San José,Merced,Cantonal,-84.07878,9.93838
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Carmen,Cantonal,-84.06562,9.93422
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Catedral,215,-84.07353,9.92466
2014,Solo heridos leves,Atropello a persona,San José,San José,Mata Redonda,104,-84.10347,9.93814
2014,Solo heridos leves,Vuelco,San José,San José,Catedral,2,-84.07006,9.93218
2014,Solo heridos leves,Atropello a persona,San José,San José,Carmen,Cantonal,-84.07518,9.93598
2014,Solo heridos leves,Colisión con bicicleta,San José,San José,Catedral,Cantonal,-84.07832,9.92099
2014,Con muertos o graves,Atropello a persona,San José,San José,Carmen,Cantonal,-84.07407,9.93388
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Carmen,Cantonal,-84.06852,9.93445
2014,Solo heridos leves,Atropello a persona,San José,Tibás,Cinco Esquinas,108,-84.08114,9.94232
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Catedral,Cantonal,-84.07872,9.92378
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,2,-84.08167,9.93304
2014,Solo heridos leves,Colisión con objeto fijo,San José,Tibás,Cinco Esquinas,5,-84.07867,9.94971
2014,Solo heridos leves,Atropello a persona,San José,San José,Mata Redonda,27,-84.10267,9.93324
2014,Con muertos o graves,Colisión con motocicleta,San José,San José,Merced,Cantonal,-84.08424,9.94149
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Catedral,Cantonal,-84.07025,9.93096
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Hatillo,39,-84.10383,9.91265
2014,Solo heridos leves,Atropello a persona,San José,Alajuelita,Concepción,105,-84.09246,9.89779
2014,Solo heridos leves,Colisión con motocicleta,San José,Desamparados,San Miguel,206,-84.06305,9.87331
2014,Con muertos o graves,Colisión con motocicleta,San José,San José,Catedral,Cantonal,-84.06784,9.92515
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,Cantonal,-84.09255,9.93107
2014,Solo heridos leves,Atropello a persona,San José,San José,Hospital,2,-84.08431,9.93354
2014,Solo heridos leves,Atropello a persona,San José,San José,Catedral,2,-84.07895,9.93309
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Catedral,209,-84.07085,9.91828
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,Cantonal,-84.09394,9.93275
2014,Solo heridos leves,Atropello a persona,San José,San José,Catedral,Cantonal,-84.07692,9.93062
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Catedral,Cantonal,-84.07326,9.92884
2014,Solo heridos leves,Atropello a persona,San José,San José,Catedral,209,-84.07085,9.91828
2014,Solo heridos leves,Colisión con motocicleta,San José,Montes de Oca,San Pedro,Cantonal,-84.06237,9.93011
2014,Solo heridos leves,Atropello a persona,San José,San José,Merced,Cantonal,-84.09283,9.93919
2014,Solo heridos leves,Vuelco,San José,San José,Hospital,Cantonal,-84.08279,9.92988
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Catedral,215,-84.07910,9.92525
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,Cantonal,-84.08392,9.92171
2014,Solo heridos leves,Atropello a persona,San José,San José,Hospital,Cantonal,-84.09362,9.93120
2014,Solo heridos leves,Atropello a persona,Puntarenas,Osa,Puerto Cortés,34,-83.55091,8.99146
2014,Con muertos o graves,Colisión con objeto fijo,Puntarenas,Osa,Palmar,2,-83.44843,8.96370
2014,Con muertos o graves,Atropello a persona,Puntarenas,Osa,Bahía Ballena,34,-83.85439,9.24747
2014,Solo heridos leves,Colisión con motocicleta,Puntarenas,Osa,Bahía Ballena,34,-83.73525,9.16355
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,San Sebastián,Cantonal,-84.07132,9.90982
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Carmen,Cantonal,-84.07744,9.93949
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Catedral,209,-84.06965,9.91605
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,2,-84.09715,9.93580
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Carmen,Cantonal,-84.07766,9.93954
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Merced,Cantonal,-84.09526,9.93955
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Catedral,Cantonal,-84.07597,9.93137
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Merced,Cantonal,-84.08135,9.93700
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Mata Redonda,27,-84.09814,9.93331
2014,Solo heridos leves,Atropello a persona,San José,San José,Hospital,2,-84.09678,9.93576
2014,Solo heridos leves,Vuelco,San José,San José,Catedral,Cantonal,-84.07563,9.92592
2014,Solo heridos leves,Atropello a persona,San José,San José,Mata Redonda,1,-84.09831,9.93630
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Merced,Cantonal,-84.08427,9.94132
2014,Con muertos o graves,Colisión con motocicleta,San José,Curridabat,Curridabat,2,-84.04058,9.92640
2014,Solo heridos leves,Atropello a persona,San José,San José,Hospital,110,-84.09160,9.92499
2014,Solo heridos leves,Caída de algún ocupante,San José,San José,Merced,Cantonal,-84.08718,9.93810
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Catedral,Cantonal,-84.07847,9.92972
2014,Solo heridos leves,Vuelco,Cartago,La Unión,San Diego,2,-84.00346,9.90076
2014,Solo heridos leves,Caída de algún ocupante,San José,San José,Merced,2,-84.09715,9.93584
2014,Solo heridos leves,Caída de algún ocupante,San José,San José,Catedral,Cantonal,-84.07023,9.92953
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,2,-84.08897,9.93479
2014,Solo heridos leves,Atropello a persona,San José,San José,Merced,Cantonal,-84.08150,9.93599
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Catedral,175,-84.07488,9.92273
2014,Solo heridos leves,Caída de algún ocupante,San José,San José,Hospital,110,-84.09176,9.92456
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Hospital,Cantonal,-84.08139,9.92735
2014,Solo heridos leves,Atropello a persona,San José,San José,Merced,Cantonal,-84.08236,9.93986
2014,Solo heridos leves,Vuelco,San José,San José,Carmen,Cantonal,-84.07874,9.93740
2014,Solo heridos leves,Atropello a persona,San José,San José,Catedral,Cantonal,-84.06963,9.92737
2014,Con muertos o graves,Colisión con objeto fijo,San José,San José,Hospital,Cantonal,-84.08573,9.93112
2014,Solo heridos leves,Atropello a persona,San José,San José,Carmen,Cantonal,-84.07806,9.93459
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Catedral,Cantonal,-84.06867,9.92483
2014,Solo heridos leves,Atropello a persona,San José,San José,Catedral,2,-84.07679,9.93273
2014,Solo heridos leves,Caída de algún ocupante,San José,San José,Hospital,2,-84.08436,9.93420
2014,Solo heridos leves,Atropello a persona,San José,San José,Merced,Cantonal,-84.07914,9.93677
2014,Solo heridos leves,Colisión con bicicleta,San José,San José,Hospital,Cantonal,-84.08375,9.92311
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Catedral,209,-84.07251,9.92198
2014,Solo heridos leves,Otros,San José,San José,Catedral,Cantonal,-84.07091,9.93323
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,Cantonal,-84.08195,9.92983
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Merced,Cantonal,-84.09282,9.93788
2014,Solo heridos leves,Vuelco,San José,San José,Hospital,Cantonal,-84.08547,9.91966
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,Cantonal,-84.09041,9.93051
2014,Solo heridos leves,Caída de algún ocupante,San José,San José,Catedral,Cantonal,-84.07400,9.93363
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,San Sebastián,213,-84.08085,9.92096
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Merced,Cantonal,-84.07870,9.93897
2014,Solo heridos leves,Atropello a persona,San José,San José,Hospital,Cantonal,-84.07981,9.93056
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Catedral,Cantonal,-84.07618,9.92862
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Merced,Cantonal,-84.08418,9.94126
2014,Con muertos o graves,Colisión con motocicleta,San José,San José,Hospital,Cantonal,-84.08374,9.92340
2014,Solo heridos leves,Colisión con motocicleta,San José,Montes de Oca,San Pedro,2,-84.06012,9.93208
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Catedral,Cantonal,-84.07323,9.93029
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Merced,Cantonal,-84.08598,9.94228
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Hospital,2,-84.08580,9.93465
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Carmen,Cantonal,-84.07614,9.93629
2014,Con muertos o graves,Colisión entre vehículos,San José,San José,Merced,Cantonal,-84.08826,9.93688
2014,Solo heridos leves,Atropello a persona,San José,San José,Catedral,215,-84.07758,9.92522
2014,Con muertos o graves,Atropello a persona,San José,San José,Hospital,214,-84.08074,9.92243
2014,Solo heridos leves,Colisión entre vehículos,San José,San José,Hospital,Cantonal,-84.08110,9.92822
2014,Solo heridos leves,Colisión con motocicleta,San José,San José,Merced,Cantonal,-84.08050,9.93792
2014,Con muertos o graves,Colisión con motocicleta,San José,San José,Merced,Cantonal,-84.09481,9.93904
2014,Solo heridos leves,Caída de algún ocupante,San José,San José,Catedral,Cantonal,-84.07451,9.93362
